id,lon,lat
n51-0,-71.097410,42.362535
n51-0,-71.097486,42.361988
n51-0,-71.097729,42.362006
n51-0,-71.097902,42.362111
n51-0,-71.097891,42.362190
n51-0,-71.097645,42.362172
n51-0,-71.097613,42.362406
n51-0,-71.097637,42.362408
n51-0,-71.097642,42.362368
n51-0,-71.097863,42.362383
n51-0,-71.097836,42.362562
n51-0,-71.097616,42.362547
n51-0,-71.097619,42.362500
n51-0,-71.097600,42.362497
n51-0,-71.097593,42.362549
n51-0,-71.097410,42.362535
e14-1,-71.087735,42.360558
e14-1,-71.087259,42.360717
e14-1,-71.087239,42.360684
e14-1,-71.087113,42.360727
e14-1,-71.087000,42.360542
e14-1,-71.086980,42.360549
e14-1,-71.086882,42.360388
e14-1,-71.087165,42.360293
e14-1,-71.087174,42.360308
e14-1,-71.087553,42.360182
e14-1,-71.087754,42.360512
e14-1,-71.087715,42.360525
e14-1,-71.087735,42.360558
nw86-2,-71.102434,42.360224
nw86-2,-71.101956,42.359942
nw86-2,-71.101996,42.359905
nw86-2,-71.101969,42.359889
nw86-2,-71.101965,42.359892
nw86-2,-71.101916,42.359863
nw86-2,-71.101919,42.359860
nw86-2,-71.101892,42.359844
nw86-2,-71.101882,42.359854
nw86-2,-71.101869,42.359846
nw86-2,-71.101864,42.359852
nw86-2,-71.101853,42.359845
nw86-2,-71.101859,42.359840
nw86-2,-71.101813,42.359813
nw86-2,-71.101804,42.359822
nw86-2,-71.101696,42.359758
nw86-2,-71.101753,42.359705
nw86-2,-71.101699,42.359673
nw86-2,-71.101660,42.359709
nw86-2,-71.101434,42.359576
nw86-2,-71.101425,42.359584
nw86-2,-71.101410,42.359575
nw86-2,-71.101404,42.359580
nw86-2,-71.101394,42.359574
nw86-2,-71.101399,42.359569
nw86-2,-71.101302,42.359512
nw86-2,-71.101319,42.359496
nw86-2,-71.101321,42.359497
nw86-2,-71.101329,42.359489
nw86-2,-71.101328,42.359488
nw86-2,-71.101374,42.359445
nw86-2,-71.101376,42.359446
nw86-2,-71.101387,42.359436
nw86-2,-71.101385,42.359435
nw86-2,-71.101452,42.359372
nw86-2,-71.101800,42.359578
nw86-2,-71.101785,42.359592
nw86-2,-71.101839,42.359624
nw86-2,-71.102196,42.359291
nw86-2,-71.102170,42.359276
nw86-2,-71.102238,42.359213
nw86-2,-71.102312,42.359257
nw86-2,-71.102326,42.359244
nw86-2,-71.102381,42.359277
nw86-2,-71.102406,42.359291
nw86-2,-71.102392,42.359304
nw86-2,-71.102466,42.359348
nw86-2,-71.102399,42.359411
nw86-2,-71.102373,42.359396
nw86-2,-71.102261,42.359500
nw86-2,-71.102287,42.359515
nw86-2,-71.102159,42.359634
nw86-2,-71.102133,42.359619
nw86-2,-71.101993,42.359750
nw86-2,-71.102095,42.359811
nw86-2,-71.102116,42.359791
nw86-2,-71.102277,42.359886
nw86-2,-71.102256,42.359905
nw86-2,-71.102433,42.360010
nw86-2,-71.102485,42.359961
nw86-2,-71.102434,42.359927
nw86-2,-71.102562,42.359820
nw86-2,-71.102537,42.359804
nw86-2,-71.102673,42.359690
nw86-2,-71.102697,42.359707
nw86-2,-71.102817,42.359607
nw86-2,-71.102792,42.359590
nw86-2,-71.102864,42.359530
nw86-2,-71.102951,42.359587
nw86-2,-71.102966,42.359575
nw86-2,-71.103036,42.359621
nw86-2,-71.103021,42.359633
nw86-2,-71.103097,42.359683
nw86-2,-71.103025,42.359743
nw86-2,-71.103008,42.359732
nw86-2,-71.102881,42.359839
nw86-2,-71.102858,42.359824
nw86-2,-71.102604,42.360038
nw86-2,-71.102569,42.360015
nw86-2,-71.102520,42.360061
nw86-2,-71.102595,42.360105
nw86-2,-71.102536,42.360160
nw86-2,-71.102547,42.360167
nw86-2,-71.102491,42.360219
nw86-2,-71.102474,42.360209
nw86-2,-71.102448,42.360211
nw86-2,-71.102434,42.360224
e40-3,-71.084736,42.361068
e40-3,-71.084774,42.361055
e40-3,-71.085210,42.360910
e40-3,-71.085279,42.361022
e40-3,-71.085262,42.361140
e40-3,-71.084990,42.361232
e40-3,-71.085015,42.361277
e40-3,-71.084869,42.361325
e40-3,-71.084844,42.361282
e40-3,-71.084708,42.361326
e40-3,-71.084699,42.361392
e40-3,-71.084428,42.361371
e40-3,-71.084451,42.361201
e40-3,-71.084505,42.361144
e40-3,-71.084736,42.361068
56-4,-71.086765,42.360166
56-4,-71.086730,42.360109
56-4,-71.086691,42.360123
56-4,-71.086456,42.359743
56-4,-71.086463,42.359741
56-4,-71.086443,42.359708
56-4,-71.086555,42.359671
56-4,-71.086575,42.359703
56-4,-71.086583,42.359700
56-4,-71.086615,42.359753
56-4,-71.086622,42.359751
56-4,-71.086646,42.359790
56-4,-71.086639,42.359793
56-4,-71.086678,42.359857
56-4,-71.086684,42.359855
56-4,-71.086709,42.359895
56-4,-71.086702,42.359897
56-4,-71.086742,42.359962
56-4,-71.086749,42.359959
56-4,-71.086773,42.359999
56-4,-71.086769,42.360001
56-4,-71.086792,42.360038
56-4,-71.086797,42.360036
56-4,-71.086794,42.360035
56-4,-71.086830,42.360023
56-4,-71.086820,42.360008
56-4,-71.086936,42.359970
56-4,-71.086945,42.359984
56-4,-71.086984,42.359971
56-4,-71.086988,42.359978
56-4,-71.087321,42.359867
56-4,-71.087325,42.359873
56-4,-71.087370,42.359858
56-4,-71.087420,42.359940
56-4,-71.087377,42.359955
56-4,-71.087381,42.359961
56-4,-71.086765,42.360166
56-5,-71.089521,42.360872
56-5,-71.089524,42.360871
56-5,-71.089488,42.360813
56-5,-71.089473,42.360791
56-5,-71.089445,42.360747
56-5,-71.090148,42.360511
56-5,-71.090148,42.360511
56-5,-71.090181,42.360500
56-5,-71.090278,42.360656
56-5,-71.089568,42.360888
56-5,-71.089540,42.360902
56-5,-71.089521,42.360872
56-6,-71.098360,42.358706
56-6,-71.098261,42.358597
56-6,-71.098446,42.358506
56-6,-71.098545,42.358615
56-6,-71.098360,42.358706
e51-7,-71.083954,42.360597
e51-7,-71.083942,42.360576
e51-7,-71.084016,42.360551
e51-7,-71.084008,42.360538
e51-7,-71.084083,42.360513
e51-7,-71.084090,42.360526
e51-7,-71.084163,42.360502
e51-7,-71.084120,42.360430
e51-7,-71.084390,42.360334
e51-7,-71.084382,42.360322
e51-7,-71.084356,42.360327
e51-7,-71.084332,42.360328
e51-7,-71.084317,42.360329
e51-7,-71.084305,42.360308
e51-7,-71.084333,42.360304
e51-7,-71.084371,42.360294
e51-7,-71.084405,42.360283
e51-7,-71.084437,42.360270
e51-7,-71.084469,42.360253
e51-7,-71.084482,42.360273
e51-7,-71.084471,42.360282
e51-7,-71.084482,42.360301
e51-7,-71.084887,42.360174
e51-7,-71.084967,42.360307
e51-7,-71.084570,42.360439
e51-7,-71.084580,42.360459
e51-7,-71.084467,42.360496
e51-7,-71.084468,42.360497
e51-7,-71.084472,42.360496
e51-7,-71.084643,42.360778
e51-7,-71.084669,42.360770
e51-7,-71.084731,42.360873
e51-7,-71.084675,42.360892
e51-7,-71.084774,42.361055
e51-7,-71.084736,42.361068
e51-7,-71.084637,42.360905
e51-7,-71.084446,42.360968
e51-7,-71.084176,42.360523
e51-7,-71.083954,42.360597
w92-8,-71.104424,42.355089
w92-8,-71.104391,42.355020
w92-8,-71.104371,42.355026
w92-8,-71.104340,42.354964
w92-8,-71.104360,42.354959
w92-8,-71.104327,42.354893
w92-8,-71.104252,42.354739
w92-8,-71.104786,42.354595
w92-8,-71.104873,42.354772
w92-8,-71.104895,42.354766
w92-8,-71.104917,42.354811
w92-8,-71.104858,42.354827
w92-8,-71.104875,42.354895
w92-8,-71.104885,42.354934
w92-8,-71.104925,42.355096
w92-8,-71.104523,42.355294
w92-8,-71.104424,42.355089
6-9,-71.083599,42.350970
6-9,-71.083598,42.350970
6-9,-71.083591,42.350989
6-9,-71.083568,42.350996
6-9,-71.083544,42.350985
6-9,-71.083509,42.350994
6-9,-71.083424,42.350818
6-9,-71.083468,42.350805
6-9,-71.083465,42.350797
6-9,-71.083489,42.350790
6-9,-71.083492,42.350797
6-9,-71.083512,42.350792
6-9,-71.083599,42.350970
6-10,-71.082198,42.361854
6-10,-71.082234,42.361642
6-10,-71.082220,42.361640
6-10,-71.082189,42.361570
6-10,-71.082219,42.361576
6-10,-71.082250,42.361502
6-10,-71.082283,42.361388
6-10,-71.082300,42.361391
6-10,-71.082368,42.361275
6-10,-71.082513,42.361238
6-10,-71.082507,42.361222
6-10,-71.082559,42.361211
6-10,-71.082522,42.361121
6-10,-71.082450,42.361120
6-10,-71.082437,42.361098
6-10,-71.082516,42.361070
6-10,-71.082512,42.361052
6-10,-71.082582,42.361052
6-10,-71.082580,42.361075
6-10,-71.082590,42.361075
6-10,-71.082600,42.361075
6-10,-71.082610,42.361075
6-10,-71.082620,42.361074
6-10,-71.082630,42.361074
6-10,-71.082640,42.361073
6-10,-71.082650,42.361073
6-10,-71.082660,42.361072
6-10,-71.082670,42.361072
6-10,-71.082680,42.361071
6-10,-71.082690,42.361070
6-10,-71.082700,42.361069
6-10,-71.082710,42.361068
6-10,-71.082719,42.361067
6-10,-71.082729,42.361066
6-10,-71.082739,42.361065
6-10,-71.082749,42.361063
6-10,-71.082759,42.361062
6-10,-71.082768,42.361061
6-10,-71.082778,42.361059
6-10,-71.082788,42.361058
6-10,-71.082795,42.361056
6-10,-71.082801,42.361054
6-10,-71.082808,42.361052
6-10,-71.082815,42.361050
6-10,-71.082821,42.361048
6-10,-71.082828,42.361046
6-10,-71.082834,42.361044
6-10,-71.082841,42.361042
6-10,-71.082847,42.361040
6-10,-71.082853,42.361038
6-10,-71.082860,42.361035
6-10,-71.082866,42.361033
6-10,-71.082872,42.361030
6-10,-71.082878,42.361028
6-10,-71.082885,42.361025
6-10,-71.082891,42.361022
6-10,-71.082897,42.361020
6-10,-71.082903,42.361017
6-10,-71.082909,42.361014
6-10,-71.082915,42.361011
6-10,-71.082921,42.361008
6-10,-71.082926,42.361005
6-10,-71.082932,42.361002
6-10,-71.082938,42.360999
6-10,-71.082944,42.360996
6-10,-71.082949,42.360993
6-10,-71.082955,42.360989
6-10,-71.082960,42.360986
6-10,-71.082948,42.360972
6-10,-71.082951,42.360971
6-10,-71.082955,42.360970
6-10,-71.082958,42.360968
6-10,-71.082961,42.360967
6-10,-71.082965,42.360966
6-10,-71.082968,42.360964
6-10,-71.082971,42.360963
6-10,-71.082974,42.360962
6-10,-71.082977,42.360960
6-10,-71.082980,42.360958
6-10,-71.082983,42.360957
6-10,-71.082986,42.360955
6-10,-71.082989,42.360953
6-10,-71.082992,42.360951
6-10,-71.082994,42.360949
6-10,-71.082997,42.360948
6-10,-71.083000,42.360946
6-10,-71.083002,42.360944
6-10,-71.083004,42.360941
6-10,-71.083019,42.360955
6-10,-71.083024,42.360952
6-10,-71.083028,42.360949
6-10,-71.083032,42.360946
6-10,-71.083035,42.360943
6-10,-71.083039,42.360940
6-10,-71.083043,42.360937
6-10,-71.083047,42.360934
6-10,-71.083050,42.360931
6-10,-71.083054,42.360928
6-10,-71.083057,42.360925
6-10,-71.083061,42.360922
6-10,-71.083064,42.360918
6-10,-71.083068,42.360915
6-10,-71.083071,42.360912
6-10,-71.083074,42.360908
6-10,-71.083077,42.360905
6-10,-71.083080,42.360901
6-10,-71.083083,42.360898
6-10,-71.083086,42.360894
6-10,-71.083089,42.360891
6-10,-71.083091,42.360887
6-10,-71.083094,42.360884
6-10,-71.083096,42.360880
6-10,-71.083099,42.360876
6-10,-71.083101,42.360873
6-10,-71.083104,42.360869
6-10,-71.083106,42.360865
6-10,-71.083108,42.360861
6-10,-71.083172,42.360886
6-10,-71.083282,42.360848
6-10,-71.083307,42.360889
6-10,-71.083299,42.360893
6-10,-71.083292,42.360896
6-10,-71.083284,42.360900
6-10,-71.083277,42.360904
6-10,-71.083269,42.360908
6-10,-71.083262,42.360911
6-10,-71.083254,42.360915
6-10,-71.083247,42.360919
6-10,-71.083240,42.360923
6-10,-71.083233,42.360927
6-10,-71.083225,42.360931
6-10,-71.083218,42.360935
6-10,-71.083211,42.360940
6-10,-71.083204,42.360944
6-10,-71.083197,42.360948
6-10,-71.083190,42.360953
6-10,-71.083184,42.360957
6-10,-71.083177,42.360961
6-10,-71.083170,42.360966
6-10,-71.083164,42.360971
6-10,-71.083157,42.360975
6-10,-71.083151,42.360980
6-10,-71.083144,42.360985
6-10,-71.083138,42.360989
6-10,-71.083132,42.360994
6-10,-71.083125,42.360999
6-10,-71.083119,42.361004
6-10,-71.083113,42.361009
6-10,-71.083107,42.361014
6-10,-71.083101,42.361019
6-10,-71.083095,42.361024
6-10,-71.083090,42.361029
6-10,-71.083084,42.361035
6-10,-71.083112,42.361115
6-10,-71.083093,42.361121
6-10,-71.083176,42.361253
6-10,-71.082904,42.361335
6-10,-71.082912,42.361350
6-10,-71.082849,42.361394
6-10,-71.082839,42.361376
6-10,-71.082596,42.361431
6-10,-71.082602,42.361450
6-10,-71.082566,42.361443
6-10,-71.082502,42.361632
6-10,-71.082541,42.361640
6-10,-71.082533,42.361690
6-10,-71.082515,42.361687
6-10,-71.082496,42.361846
6-10,-71.082518,42.361849
6-10,-71.082503,42.361903
6-10,-71.082395,42.361876
6-10,-71.082396,42.361869
6-10,-71.082198,42.361854
6-11,-71.090579,42.359367
6-11,-71.090694,42.359329
6-11,-71.090771,42.359455
6-11,-71.090655,42.359493
6-11,-71.090579,42.359367
6-12,-71.088150,42.360553
6-12,-71.087998,42.360302
6-12,-71.087992,42.360304
6-12,-71.087831,42.360038
6-12,-71.087977,42.359990
6-12,-71.088138,42.360255
6-12,-71.088133,42.360256
6-12,-71.088286,42.360509
6-12,-71.088291,42.360507
6-12,-71.088452,42.360772
6-12,-71.088306,42.360820
6-12,-71.088145,42.360555
6-12,-71.088150,42.360553
6-13,-71.098300,42.362015
6-13,-71.098296,42.362012
6-13,-71.098293,42.362009
6-13,-71.098291,42.362006
6-13,-71.098289,42.362002
6-13,-71.098290,42.361998
6-13,-71.098291,42.361994
6-13,-71.098226,42.361956
6-13,-71.098221,42.361958
6-13,-71.098216,42.361958
6-13,-71.098211,42.361958
6-13,-71.098206,42.361957
6-13,-71.098201,42.361955
6-13,-71.098197,42.361952
6-13,-71.098194,42.361949
6-13,-71.098191,42.361946
6-13,-71.098190,42.361942
6-13,-71.098190,42.361938
6-13,-71.098191,42.361935
6-13,-71.098187,42.361933
6-13,-71.098182,42.361935
6-13,-71.098177,42.361935
6-13,-71.098172,42.361935
6-13,-71.098167,42.361934
6-13,-71.098162,42.361932
6-13,-71.098158,42.361930
6-13,-71.098155,42.361927
6-13,-71.098152,42.361923
6-13,-71.098151,42.361919
6-13,-71.098151,42.361915
6-13,-71.098152,42.361912
6-13,-71.098087,42.361874
6-13,-71.098084,42.361875
6-13,-71.098079,42.361876
6-13,-71.098074,42.361876
6-13,-71.098068,42.361875
6-13,-71.098063,42.361873
6-13,-71.098059,42.361871
6-13,-71.098055,42.361868
6-13,-71.098053,42.361865
6-13,-71.098051,42.361861
6-13,-71.098051,42.361857
6-13,-71.098051,42.361853
6-13,-71.098049,42.361852
6-13,-71.098150,42.361757
6-13,-71.098243,42.361669
6-13,-71.098245,42.361670
6-13,-71.098527,42.361834
6-13,-71.098330,42.362017
6-13,-71.098327,42.362014
6-13,-71.098320,42.362017
6-13,-71.098315,42.362018
6-13,-71.098310,42.362018
6-13,-71.098305,42.362017
6-13,-71.098300,42.362015
6-14,-71.102434,42.360224
6-14,-71.101956,42.359942
6-14,-71.101996,42.359905
6-14,-71.101969,42.359889
6-14,-71.101965,42.359892
6-14,-71.101916,42.359863
6-14,-71.101919,42.359860
6-14,-71.101892,42.359844
6-14,-71.101882,42.359854
6-14,-71.101869,42.359846
6-14,-71.101864,42.359852
6-14,-71.101853,42.359845
6-14,-71.101859,42.359840
6-14,-71.101813,42.359813
6-14,-71.101804,42.359822
6-14,-71.101696,42.359758
6-14,-71.101753,42.359705
6-14,-71.101699,42.359673
6-14,-71.101660,42.359709
6-14,-71.101434,42.359576
6-14,-71.101425,42.359584
6-14,-71.101410,42.359575
6-14,-71.101404,42.359580
6-14,-71.101394,42.359574
6-14,-71.101399,42.359569
6-14,-71.101302,42.359512
6-14,-71.101319,42.359496
6-14,-71.101321,42.359497
6-14,-71.101329,42.359489
6-14,-71.101328,42.359488
6-14,-71.101374,42.359445
6-14,-71.101376,42.359446
6-14,-71.101387,42.359436
6-14,-71.101385,42.359435
6-14,-71.101452,42.359372
6-14,-71.101800,42.359578
6-14,-71.101785,42.359592
6-14,-71.101839,42.359624
6-14,-71.102196,42.359291
6-14,-71.102170,42.359276
6-14,-71.102238,42.359213
6-14,-71.102312,42.359257
6-14,-71.102326,42.359244
6-14,-71.102381,42.359277
6-14,-71.102406,42.359291
6-14,-71.102392,42.359304
6-14,-71.102466,42.359348
6-14,-71.102399,42.359411
6-14,-71.102373,42.359396
6-14,-71.102261,42.359500
6-14,-71.102287,42.359515
6-14,-71.102159,42.359634
6-14,-71.102133,42.359619
6-14,-71.101993,42.359750
6-14,-71.102095,42.359811
6-14,-71.102116,42.359791
6-14,-71.102277,42.359886
6-14,-71.102256,42.359905
6-14,-71.102433,42.360010
6-14,-71.102485,42.359961
6-14,-71.102434,42.359927
6-14,-71.102562,42.359820
6-14,-71.102537,42.359804
6-14,-71.102673,42.359690
6-14,-71.102697,42.359707
6-14,-71.102817,42.359607
6-14,-71.102792,42.359590
6-14,-71.102864,42.359530
6-14,-71.102951,42.359587
6-14,-71.102966,42.359575
6-14,-71.103036,42.359621
6-14,-71.103021,42.359633
6-14,-71.103097,42.359683
6-14,-71.103025,42.359743
6-14,-71.103008,42.359732
6-14,-71.102881,42.359839
6-14,-71.102858,42.359824
6-14,-71.102604,42.360038
6-14,-71.102569,42.360015
6-14,-71.102520,42.360061
6-14,-71.102595,42.360105
6-14,-71.102536,42.360160
6-14,-71.102547,42.360167
6-14,-71.102491,42.360219
6-14,-71.102474,42.360209
6-14,-71.102448,42.360211
6-14,-71.102434,42.360224
6-15,-71.094996,42.357953
6-15,-71.095025,42.357953
6-15,-71.095053,42.357954
6-15,-71.095081,42.357955
6-15,-71.095109,42.357958
6-15,-71.095137,42.357961
6-15,-71.095165,42.357965
6-15,-71.095192,42.357971
6-15,-71.095220,42.357976
6-15,-71.095246,42.357983
6-15,-71.095273,42.357991
6-15,-71.095299,42.357999
6-15,-71.095324,42.358008
6-15,-71.095349,42.358018
6-15,-71.095374,42.358029
6-15,-71.095370,42.358043
6-15,-71.095363,42.358064
6-15,-71.095356,42.358085
6-15,-71.095347,42.358105
6-15,-71.095337,42.358125
6-15,-71.095336,42.358126
6-15,-71.095326,42.358144
6-15,-71.095314,42.358163
6-15,-71.095301,42.358182
6-15,-71.095287,42.358201
6-15,-71.095272,42.358219
6-15,-71.095256,42.358236
6-15,-71.095239,42.358253
6-15,-71.095221,42.358270
6-15,-71.095202,42.358286
6-15,-71.095182,42.358301
6-15,-71.095162,42.358316
6-15,-71.095140,42.358330
6-15,-71.095118,42.358343
6-15,-71.095095,42.358356
6-15,-71.095072,42.358368
6-15,-71.095048,42.358379
6-15,-71.095023,42.358390
6-15,-71.095010,42.358381
6-15,-71.094989,42.358367
6-15,-71.094968,42.358352
6-15,-71.094949,42.358336
6-15,-71.094931,42.358320
6-15,-71.094913,42.358303
6-15,-71.094897,42.358285
6-15,-71.094888,42.358276
6-15,-71.094881,42.358267
6-15,-71.094867,42.358249
6-15,-71.094853,42.358230
6-15,-71.094841,42.358211
6-15,-71.094829,42.358192
6-15,-71.094819,42.358172
6-15,-71.094810,42.358152
6-15,-71.094801,42.358131
6-15,-71.094794,42.358111
6-15,-71.094789,42.358090
6-15,-71.094784,42.358069
6-15,-71.094780,42.358048
6-15,-71.094778,42.358027
6-15,-71.094777,42.358005
6-15,-71.094776,42.357984
6-15,-71.094802,42.357978
6-15,-71.094829,42.357972
6-15,-71.094856,42.357966
6-15,-71.094884,42.357962
6-15,-71.094912,42.357958
6-15,-71.094940,42.357956
6-15,-71.094968,42.357954
6-15,-71.094996,42.357953
6-16,-71.099833,42.355158
6-16,-71.099833,42.355159
6-16,-71.099969,42.355383
6-16,-71.099968,42.355384
6-16,-71.100032,42.355489
6-16,-71.099826,42.355558
6-16,-71.099810,42.355531
6-16,-71.099761,42.355547
6-16,-71.099627,42.355327
6-16,-71.099487,42.355374
6-16,-71.099481,42.355384
6-16,-71.099480,42.355387
6-16,-71.099447,42.355398
6-16,-71.099431,42.355393
6-16,-71.099250,42.355454
6-16,-71.099277,42.355498
6-16,-71.099293,42.355502
6-16,-71.099307,42.355527
6-16,-71.099301,42.355539
6-16,-71.099350,42.355617
6-16,-71.099577,42.355541
6-16,-71.099617,42.355528
6-16,-71.099706,42.355675
6-16,-71.099699,42.355677
6-16,-71.099712,42.355699
6-16,-71.099679,42.355710
6-16,-71.099363,42.355816
6-16,-71.099270,42.355663
6-16,-71.099220,42.355680
6-16,-71.099048,42.355396
6-16,-71.099414,42.355274
6-16,-71.099821,42.355138
6-16,-71.099833,42.355158
6-17,-71.091581,42.362655
6-17,-71.091288,42.362633
6-17,-71.091238,42.362658
6-17,-71.091214,42.362627
6-17,-71.090696,42.362588
6-17,-71.091225,42.362321
6-17,-71.091167,42.362258
6-17,-71.091390,42.362145
6-17,-71.091385,42.362140
6-17,-71.091488,42.362088
6-17,-71.091515,42.362117
6-17,-71.091570,42.362089
6-17,-71.091463,42.361972
6-17,-71.091859,42.361773
6-17,-71.092042,42.361972
6-17,-71.091940,42.362023
6-17,-71.092097,42.362195
6-17,-71.092129,42.362179
6-17,-71.092347,42.362416
6-17,-71.091880,42.362647
6-17,-71.091864,42.362654
6-17,-71.091839,42.362664
6-17,-71.091782,42.362678
6-17,-71.091722,42.362684
6-17,-71.091604,42.362682
6-17,-71.091581,42.362655
6-18,-71.090744,42.359844
6-18,-71.090584,42.359574
6-18,-71.090651,42.359551
6-18,-71.090644,42.359541
6-18,-71.090716,42.359516
6-18,-71.090710,42.359506
6-18,-71.090744,42.359495
6-18,-71.090750,42.359505
6-18,-71.090773,42.359497
6-18,-71.090757,42.359470
6-18,-71.090811,42.359452
6-18,-71.090827,42.359479
6-18,-71.090899,42.359455
6-18,-71.091098,42.359782
6-18,-71.090741,42.359899
6-18,-71.090712,42.359855
6-18,-71.090744,42.359844
6-19,-71.090398,42.359264
6-19,-71.090500,42.359432
6-19,-71.090539,42.359420
6-19,-71.090547,42.359434
6-19,-71.090572,42.359425
6-19,-71.090651,42.359551
6-19,-71.090584,42.359574
6-19,-71.090744,42.359844
6-19,-71.090712,42.359855
6-19,-71.090741,42.359899
6-19,-71.090604,42.359947
6-19,-71.090579,42.359905
6-19,-71.090546,42.359915
6-19,-71.090475,42.359797
6-19,-71.090471,42.359799
6-19,-71.090205,42.359362
6-19,-71.090209,42.359360
6-19,-71.090136,42.359241
6-19,-71.090171,42.359230
6-19,-71.090407,42.359150
6-19,-71.090411,42.359157
6-19,-71.090434,42.359190
6-19,-71.090444,42.359187
6-19,-71.090477,42.359239
6-19,-71.090398,42.359264
6-20,-71.088846,42.360641
6-20,-71.088685,42.360375
6-20,-71.088690,42.360374
6-20,-71.088538,42.360122
6-20,-71.088532,42.360124
6-20,-71.088372,42.359861
6-20,-71.088512,42.359815
6-20,-71.088667,42.360072
6-20,-71.088674,42.360070
6-20,-71.088835,42.360335
6-20,-71.088833,42.360336
6-20,-71.088989,42.360593
6-20,-71.088846,42.360641
6-21,-71.082416,42.361063
6-21,-71.082462,42.361139
6-21,-71.082294,42.361195
6-21,-71.082341,42.361271
6-21,-71.082172,42.361328
6-21,-71.082125,42.361251
6-21,-71.082080,42.361266
6-21,-71.082095,42.361291
6-21,-71.081987,42.361327
6-21,-71.081972,42.361301
6-21,-71.081959,42.361306
6-21,-71.081879,42.361174
6-21,-71.082381,42.361006
6-21,-71.082416,42.361063
6-22,-71.082416,42.361063
6-22,-71.082416,42.361063
6-22,-71.082416,42.361063
6-22,-71.082416,42.361063
6-23,-71.088647,42.361139
6-23,-71.088658,42.361143
6-23,-71.088660,42.361143
6-23,-71.088660,42.361141
6-23,-71.088759,42.361168
6-23,-71.088759,42.361171
6-23,-71.088761,42.361171
6-23,-71.088866,42.361196
6-23,-71.088863,42.361223
6-23,-71.088881,42.361226
6-23,-71.088857,42.361407
6-23,-71.088856,42.361408
6-23,-71.088854,42.361424
6-23,-71.088849,42.361462
6-23,-71.088821,42.361462
6-23,-71.088760,42.361861
6-23,-71.088762,42.361860
6-23,-71.088770,42.361861
6-23,-71.088763,42.361914
6-23,-71.088757,42.361914
6-23,-71.088753,42.361913
6-23,-71.088728,42.362091
6-23,-71.088637,42.362082
6-23,-71.088635,42.362082
6-23,-71.088627,42.362132
6-23,-71.088527,42.362106
6-23,-71.088532,42.362073
6-23,-71.088409,42.362065
6-23,-71.088432,42.361887
6-23,-71.088430,42.361887
6-23,-71.088415,42.361886
6-23,-71.088422,42.361837
6-23,-71.088437,42.361837
6-23,-71.088440,42.361837
6-23,-71.088492,42.361430
6-23,-71.088490,42.361430
6-23,-71.088481,42.361428
6-23,-71.088482,42.361423
6-23,-71.088493,42.361380
6-23,-71.088529,42.361384
6-23,-71.088533,42.361383
6-23,-71.088561,42.361203
6-23,-71.088592,42.361205
6-23,-71.088592,42.361203
6-23,-71.088603,42.361157
6-23,-71.088607,42.361149
6-23,-71.088610,42.361145
6-23,-71.088614,42.361142
6-23,-71.088617,42.361140
6-23,-71.088605,42.361005
6-23,-71.088637,42.361008
6-23,-71.088647,42.361139
6-24,-71.089342,42.360870
6-24,-71.089459,42.361062
6-24,-71.089447,42.361068
6-24,-71.089406,42.361065
6-24,-71.089392,42.361043
6-24,-71.089342,42.361061
6-24,-71.088637,42.361008
6-24,-71.088605,42.361005
6-24,-71.088605,42.361006
6-24,-71.088381,42.360989
6-24,-71.089240,42.360700
6-24,-71.089246,42.360711
6-24,-71.089237,42.360768
6-24,-71.089289,42.360854
6-24,-71.089324,42.360842
6-24,-71.089326,42.360842
6-24,-71.089473,42.360791
6-24,-71.089488,42.360813
6-24,-71.089344,42.360869
6-24,-71.089342,42.360870
6-25,-71.089521,42.360872
6-25,-71.089524,42.360871
6-25,-71.089488,42.360813
6-25,-71.089473,42.360791
6-25,-71.089445,42.360747
6-25,-71.090148,42.360511
6-25,-71.090148,42.360511
6-25,-71.090181,42.360500
6-25,-71.090278,42.360656
6-25,-71.089568,42.360888
6-25,-71.089540,42.360902
6-25,-71.089521,42.360872
6-26,-71.090189,42.360494
6-26,-71.090725,42.360312
6-26,-71.090727,42.360311
6-26,-71.090784,42.360293
6-26,-71.090783,42.360292
6-26,-71.090745,42.360230
6-26,-71.090873,42.360186
6-26,-71.090889,42.360211
6-26,-71.090888,42.360214
6-26,-71.090906,42.360242
6-26,-71.090848,42.360262
6-26,-71.090846,42.360262
6-26,-71.090851,42.360270
6-26,-71.090851,42.360271
6-26,-71.090880,42.360315
6-26,-71.090884,42.360314
6-26,-71.090926,42.360300
6-26,-71.090979,42.360386
6-26,-71.090933,42.360403
6-26,-71.090933,42.360403
6-26,-71.090940,42.360413
6-26,-71.090932,42.360416
6-26,-71.090900,42.360427
6-26,-71.090812,42.360456
6-26,-71.090811,42.360455
6-26,-71.090809,42.360455
6-26,-71.090267,42.360638
6-26,-71.090267,42.360639
6-26,-71.090181,42.360500
6-26,-71.090191,42.360496
6-26,-71.090189,42.360494
6-27,-71.091459,42.361340
6-27,-71.091399,42.361360
6-27,-71.090995,42.360701
6-27,-71.090993,42.360697
6-27,-71.090991,42.360698
6-27,-71.090660,42.360811
6-27,-71.090554,42.360638
6-27,-71.090879,42.360529
6-27,-71.090888,42.360526
6-27,-71.090883,42.360519
6-27,-71.090944,42.360497
